5	header
postResults v2.0.1	Myself_tensionX.spectralOut --cr f,p --co edge_density --co dipole_density --co twin_fraction
addStrainTensors v2.0.1	Myself_tensionX.txt --left --logarithmic
addCauchy v2.0.1	Myself_tensionX.txt
addMises v2.0.1	-e ln(V) -s Cauchy Myself_tensionX.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_edge_density	2_edge_density	3_edge_density	4_edge_density	5_edge_density	6_edge_density	7_edge_density	8_edge_density	9_edge_density	10_edge_density	11_edge_density	12_edge_density	1_dipole_density	2_dipole_density	3_dipole_density	4_dipole_density	5_dipole_density	6_dipole_density	7_dipole_density	8_dipole_density	9_dipole_density	10_dipole_density	11_dipole_density	12_dipole_density	1_twin_fraction	2_twin_fraction	3_twin_fraction	4_twin_fraction	5_twin_fraction	6_twin_fraction	7_twin_fraction	8_twin_fraction	9_twin_fraction	10_twin_fraction	11_twin_fraction	12_twin_fraction	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
1040	n/a	n/a	1	1	8.0	8.0	0.5	0.996	-2.35051642863e-20	0.0	-8.13151629364e-20	1.00162232081	0.0	5.08219768353e-21	-4.37069000783e-19	1.00151622157	-349978807.707	-4327121.09365	-9762935.57384	-4351539.85436	-8002.68721357	1862821.34356	-9816993.62938	1862638.50423	385.469854358	1.09257486538e+12	2.38651472241e+12	1.58603194019e+12	1.16037940884e+12	2.6697666531e+12	2.15303354021e+12	1.01081736922e+12	1.21167521809e+12	2.49564940845e+12	1.689804129e+12	1.39652809681e+12	1.42254394046e+12	3.11374567833e+12	6.46313490293e+12	6.01252962767e+12	3.61737472627e+12	8.22535750425e+12	6.69067128021e+12	2.00406808671e+12	3.19917180713e+12	9.05263674052e+12	5.51455811423e+12	3.64131173486e+12	3.39666529791e+12	0.00178748190251	0.000362446982047	0.000978676175558	0.00620548276887	0.000316046626454	0.00287656052184	0.00103627193745	0.00148408228368	0.000191611070407	0.00037901299722	0.00122941260299	0.00180002014756	-0.004008021397538822	0.0	0.0	0.0	0.0016210062691401391	0.0	0.0	0.0	0.0015150732666498637	-348882965.5524007	-4337921.839348246	-9786267.684724608	-4337914.455607803	-8022.662385890279	1867273.237543877	-9786254.981171582	1867287.7581742618	386.3910757792133	0.00371787720026	349386440.92
1044	n/a	n/a	1	1	8.0	8.0	0.5	0.9956	-5.88687898342e-20	0.0	-1.01643953671e-20	1.0018409957	0.0	2.71050543121e-20	-2.84603070277e-19	1.00169767916	-350995788.855	-4512723.50239	-9690943.56964	-4540998.06933	290.907115489	1716645.87733	-9750291.88415	1716417.06258	-876.618663838	1.09746958521e+12	2.3995036723e+12	1.59318068422e+12	1.16568422252e+12	2.68155951287e+12	2.16212441883e+12	1.01538153303e+12	1.21699416718e+12	2.50495522059e+12	1.69691181832e+12	1.40341660849e+12	1.42984371178e+12	3.13536242734e+12	6.51177551958e+12	6.0491425265e+12	3.64114360122e+12	8.27527744105e+12	6.73335699223e+12	2.019148175e+12	3.22086776029e+12	9.1045743465e+12	5.54860518524e+12	3.66650442721e+12	3.4232615344e+12	0.00179068681057	0.000364983444248	0.000981817427325	0.00623589618594	0.000316261575578	0.00287884605359	0.00104339219405	0.00149518495846	0.000191792457754	0.000379223588399	0.00123979060655	0.00180583247676	-0.004409708488700073	0.0	0.0	0.0	0.0018393031444232254	0.0	0.0	0.0	0.0016962397316299105	-349757019.3459368	-4524985.265054458	-9715885.264182517	-4524971.523919438	291.6975547892671	1721064.0288549117	-9715880.177018262	1721080.8312871752	-878.8748275218152	0.00411914816438	350261723.435
1048	n/a	n/a	1	1	8.0	8.0	0.5	0.9952	-4.34104385468e-20	0.0	-1.49077798717e-19	1.00205893313	0.0	-3.72694496792e-20	1.69406589451e-20	1.00188018164	-351986525.309	-4710045.52413	-9618770.49688	-4742498.22686	7136.80384293	1566128.51435	-9683328.19718	1565865.22197	-3699.04528858	1.10272721279e+12	2.41292469041e+12	1.60030544373e+12	1.17106448752e+12	2.69332327536e+12	2.17113942636e+12	1.02007757638e+12	1.22224706783e+12	2.51447726044e+12	1.70416074132e+12	1.41039519062e+12	1.43694211136e+12	3.15729721104e+12	6.56123110606e+12	6.08583867378e+12	3.66524025952e+12	8.32525526214e+12	6.77594964462e+12	2.03422588121e+12	3.24268899709e+12	9.15661968878e+12	5.58290434281e+12	3.69181487402e+12	3.44964395625e+12	0.00179385673113	0.00036749911756	0.000984914838357	0.00626607057309	0.0003164828444	0.00288112204025	0.00105069190547	0.00150621742824	0.000191968155806	0.000379436066866	0.00124988690565	0.00181152467032	-0.004811556997222082	0.0	0.0	0.0	0.0020568164321112365	0.0	0.0	0.0	0.0018784163109135431	-350604098.27958417	-4723881.031116153	-9645304.244169762	-4723872.0657306425	7157.767822773042	1570448.7399169297	-9645296.927026305	1570464.867367683	-3709.2492468647297	0.00452062245054	351109501.993
1052	n/a	n/a	1	1	8.0	8.0	0.5	0.9948	8.04681299892e-20	0.0	-2.03287907341e-20	1.00227619264	0.0	-1.86347248396e-20	5.1838416372e-19	1.00206366264	-352949114.699	-4933936.51244	-9552858.0356	-4971015.86048	6024.6256715	1423164.5987	-9622600.94881	1422884.9825	-5379.16476077	1.10842083531e+12	2.42658758569e+12	1.60742490174e+12	1.17650035414e+12	2.70497005372e+12	2.18011590863e+12	1.02500290531e+12	1.22754192616e+12	2.52406159694e+12	1.71151578972e+12	1.41751028243e+12	1.44394688716e+12	3.17946520537e+12	6.61106042306e+12	6.12272798231e+12	3.68970097892e+12	8.3751437949e+12	6.81855902864e+12	2.049279641e+12	3.26479985798e+12	9.20849339106e+12	5.61722750087e+12	3.71731069967e+12	3.47598936699e+12	0.00179698696731	0.000370006000597	0.000987908022474	0.0062961155386	0.000316705156364	0.00288335708233	0.00105871594619	0.00151714366047	0.000192139288241	0.000379647315731	0.00125983084753	0.00181715837075	-0.005213567052887434	0.0	0.0	0.0	0.002273606037859145	0.0	0.0	0.0	0.002061536213236695	-351422341.85921556	-4949512.968326361	-9580984.390741698	-4949512.443455166	6043.645437110554	1427354.8036396063	-9580975.89532529	1427377.0356720253	-5395.002565316377	0.00492228181129	351927380.426
1056	n/a	n/a	1	1	8.0	8.0	0.5	0.9944	-3.26107684693e-20	0.0	3.38813178902e-21	1.00249302239	0.0	-4.40457132572e-20	2.91379333855e-19	1.00224790227	-353884292.279	-5167038.74142	-9483856.6468	-5209082.81473	2741.3178823	1298430.10267	-9558691.72199	1298126.90446	1199.13985992	1.11441279017e+12	2.44029572436e+12	1.61450958453e+12	1.18195605525e+12	2.71654123042e+12	2.18901427574e+12	1.03031438372e+12	1.2329622712e+12	2.53372596425e+12	1.71899182132e+12	1.42463537871e+12	1.45098212004e+12	3.20182613465e+12	6.66100827026e+12	6.15973649995e+12	3.71443586181e+12	8.42487989436e+12	6.86108289026e+12	2.06456159962e+12	3.28723161666e+12	9.26012731905e+12	5.65162672926e+12	3.74286521333e+12	3.50241480108e+12	0.00180005716518	0.000372500682948	0.000990819261914	0.00632616700226	0.00031692381328	0.00288556585839	0.00106765118919	0.00152796191656	0.000192308093873	0.000379858195644	0.00126962576728	0.00182280775817	-0.005615738785635745	0.0	0.0	0.0	0.0024899199648884523	0.0	0.0	0.0	0.0022453795175856536	-352212505.5023251	-5184482.898355708	-9513547.8448773	-5184474.557290293	2750.572695693631	1302495.1098504819	-9513535.452633644	1302509.4397141566	1202.8940182154324	0.00532413132795	352721263.774
1060	n/a	n/a	1	1	8.0	8.0	0.5	0.994	6.86096687276e-20	0.0	-6.43745039913e-20	1.00270986581	0.0	-2.03287907341e-20	1.05709711817e-18	1.00243239897	-354803588.111	-5387669.31932	-9401284.34311	-5434881.78898	2291.15900586	1195411.71051	-9481017.58999	1195098.38813	-1297.54476825	1.12072459025e+12	2.45416106717e+12	1.62155552528e+12	1.18740464746e+12	2.72810485675e+12	2.19779083401e+12	1.03604950305e+12	1.23846313176e+12	2.54352113065e+12	1.72663225155e+12	1.43173421592e+12	1.45810726807e+12	3.22436760888e+12	6.71103546369e+12	6.19678615676e+12	3.73945138786e+12	8.47444693414e+12	6.90338278434e+12	2.08021052488e+12	3.30985503048e+12	9.31180804636e+12	5.68624552319e+12	3.7684689543e+12	3.528860238e+12	0.00180306164839	0.000374976549188	0.000993670752446	0.00635612783154	0.000317135986426	0.00288780952022	0.00107717532327	0.00153870908504	0.000192474202877	0.000380067385486	0.00127920201802	0.00182851048425	-0.006018072325563021	0.0	0.0	0.0	0.0027062007433784215	0.0	0.0	0.0	0.0024294454760395157	-352986113.353401	-5407038.387488078	-9432471.805490552	-5407041.708459406	2299.3958912993635	1199377.3237592285	-9432451.254350891	1199394.8548905423	-1301.8491938125055	0.00572616006816	353494676.295
1064	n/a	n/a	1	1	8.0	8.0	0.5	0.9936	-1.57124611716e-19	0.0	1.35525271561e-20	1.00292667079	0.0	-9.82558218815e-20	1.7279472124e-19	1.00261723027	-355705997.664	-5590288.2604	-9303640.46373	-5642762.03613	2946.63838004	1098820.85645	-9388067.23159	1098484.85657	-1723.82954164	1.12724944429e+12	2.46836520797e+12	1.62856470848e+12	1.19281725786e+12	2.73972640392e+12	2.20650191012e+12	1.0419527449e+12	1.24398884867e+12	2.55337304346e+12	1.73445440098e+12	1.4387821065e+12	1.46534681141e+12	3.24700891169e+12	6.76126233292e+12	6.23388042483e+12	3.7646271585e+12	8.52391289359e+12	6.94562595703e+12	2.09609774956e+12	3.33257062352e+12	9.36360432451e+12	5.72119940379e+12	3.79408448024e+12	3.55528437496e+12	0.00180601011507	0.000377433408265	0.000996454513718	0.00638596820904	0.000317346204968	0.00289007686682	0.0010869659738	0.00154941733415	0.000192637210251	0.000380273674931	0.00128864383529	0.00183419874477	-0.006420567802922695	0.0	0.0	0.0	0.0029223964267817396	0.0	0.0	0.0	0.0026138112870678597	-353742176.4527969	-5611609.683646127	-9336243.18419872	-5611608.848247035	2957.876892461472	1102671.4512110187	-9336236.546466125	1102674.4903536995	-1729.8703525355736	0.00612837137922	354250724.882
1068	n/a	n/a	1	1	8.0	8.0	0.5	0.9932	8.47032947254e-21	0.0	-4.06575814682e-20	1.00314335434	0.0	9.82558218815e-20	7.04731412116e-19	1.00280244186	-356602374.715	-5789144.77144	-9197627.27512	-5847108.24008	2693.02219987	1004846.72331	-9286535.73622	1004512.27622	-1785.93898961	1.13382217191e+12	2.48268579636e+12	1.63555949193e+12	1.1982346211e+12	2.75143668007e+12	2.21520072546e+12	1.04787547873e+12	1.24953521573e+12	2.56324017467e+12	1.74242907225e+12	1.44578140384e+12	1.47269147106e+12	3.26970205872e+12	6.81157615117e+12	6.27105328508e+12	3.78989787953e+12	8.57337175035e+12	6.98791806674e+12	2.11212734188e+12	3.35537065558e+12	9.41552016096e+12	5.75641975496e+12	3.81972733307e+12	3.58170569623e+12	0.00180892892899	0.000379873511078	0.000999188692505	0.0064156051808	0.000317577461099	0.00289233098615	0.00109688931117	0.00156008272374	0.000192798522486	0.00038047958882	0.00129804108738	0.00183985263084	-0.006823225348125537	0.0	0.0	0.0	0.003138424330223461	0.0	0.0	0.0	0.0027985223409191864	-354491517.65657777	-5812491.309737833	-9231581.219812434	-5812497.114145138	2703.882654809105	1008556.2137086743	-9231565.40821039	1008563.286387013	-1792.531958846894	0.00653074823462	354999481.485
1072	n/a	n/a	1	1	8.0	8.0	0.5	0.9928	-2.00323292026e-19	0.0	1.25360876194e-19	1.00335943024	0.0	-3.04931861012e-20	-1.07064964533e-18	1.0029885665	-357476749.581	-5989817.47226	-9079132.43442	-6053520.95518	3450.73855142	900817.073387	-9172292.07089	900486.620672	-1335.46245063	1.14040213997e+12	2.49705142336e+12	1.64254973523e+12	1.20379242651e+12	2.76337019847e+12	2.22390255093e+12	1.05376177319e+12	1.25521916983e+12	2.57309834619e+12	1.75061619097e+12	1.45282314852e+12	1.48013945297e+12	3.29239654531e+12	6.86186190867e+12	6.30838273886e+12	3.81528219922e+12	8.62290244073e+12	7.03021735275e+12	2.12819125689e+12	3.37838278821e+12	9.46733661436e+12	5.79193467676e+12	3.84540842477e+12	3.6080459159e+12	0.00181182324858	0.000382296416176	0.00100186821317	0.00644505713645	0.000317901855136	0.00289456003542	0.00110746772579	0.00157071808539	0.000192959364543	0.000380684972107	0.00130741696337	0.0018454209058	-0.0072260450917395825	0.0	0.0	0.0	0.003353799960395376	0.0	0.0	0.0	0.002984109612732455	-355218258.8826916	-6015279.858226692	-9114357.216266835	-6015275.612551944	3465.4074519788746	904312.0201920124	-9114342.745937949	904314.5399699718	-1340.6437136887641	0.00693328607948	355725996.225
1076	n/a	n/a	1	1	8.0	8.0	0.5	0.9924	1.21972744405e-19	0.0	3.04931861012e-20	1.00357460822	0.0	-2.03287907341e-20	-9.48676900925e-20	1.00317585516	-358340418.941	-6194501.07618	-8954165.15373	-6264254.49524	2614.01042403	794788.096156	-9051379.49919	794474.099291	-2654.98820999	1.14696834134e+12	2.51144345608e+12	1.64951786571e+12	1.20952176049e+12	2.77561209164e+12	2.23261613504e+12	1.05959410524e+12	1.26111810134e+12	2.58294679244e+12	1.75893366069e+12	1.45992848064e+12	1.48763589209e+12	3.31510530512e+12	6.91220837538e+12	6.34589990908e+12	3.84079503077e+12	8.67256708808e+12	7.07243436911e+12	2.14423986451e+12	3.4016681033e+12	9.51896681009e+12	5.82768836497e+12	3.87115371562e+12	3.63423783758e+12	0.00181470236524	0.000384703414584	0.00100450082275	0.00647431049322	0.000318332722301	0.00289676024649	0.00111858517304	0.00158130635419	0.000193121591348	0.000380890621988	0.00131674180765	0.00185089038789	-0.007629027164491163	0.0	0.0	0.0	0.003568234492573415	0.0	0.0	0.0	0.0031708227839180652	-355933661.0813554	-6222179.079267565	-8990600.08926124	-6222181.2516305065	2625.6902328955507	798022.1277543984	-8990586.80710497	798023.9342660434	-2665.7914867451636	0.00733595958415	356439765.248
1080	n/a	n/a	1	1	8.0	8.0	0.5	0.992	-4.6586812099e-20	0.0	-2.27004829864e-19	1.00378895258	0.0	8.80914265144e-20	2.16840434497e-19	1.003364248	-359197946.017	-6383054.05818	-8826172.86298	-6458904.0695	1670.03831771	695983.413913	-8927264.76337	695697.79783	-898.003501577	1.15337013375e+12	2.52587632405e+12	1.65651045445e+12	1.2154468869e+12	2.7881938494e+12	2.24135866022e+12	1.0653066585e+12	1.26729671119e+12	2.59281253493e+12	1.76732306675e+12	1.46708105536e+12	1.49516400684e+12	3.33773725901e+12	6.96258474041e+12	6.38373135869e+12	3.86646967577e+12	8.72236218553e+12	7.11452546336e+12	2.16018199051e+12	3.42529468646e+12	9.5703784916e+12	5.86367812982e+12	3.8970321864e+12	3.66017200383e+12	0.00181757934587	0.000387079542117	0.00100706173738	0.00650334451138	0.00031888734374	0.00289891042813	0.00112996397453	0.00159186042531	0.000193289590244	0.000381097883176	0.00132610447657	0.00185626122008	-0.008032171697264267	0.0	0.0	0.0	0.003781792579408797	0.0	0.0	0.0	0.003358601578128659	-356642266.2408157	-6412955.527776267	-8863767.282477668	-6412949.2117682835	1677.8616260395952	698947.9029199862	-8863747.612825638	698956.7999252973	-901.8284799535584	0.00773877047894	357147763.407
1084	n/a	n/a	1	1	8.0	8.0	0.5	0.9916	5.92923063078e-21	0.0	2.37169225231e-20	1.00400301186	0.0	-5.42101086243e-20	6.09863722023e-19	1.00355317766	-360052560.615	-6558005.46224	-8694570.92584	-6640027.51122	1845.83612046	601676.069705	-8799347.68087	601424.950098	-943.221751584	1.1596762771e+12	2.54046171921e+12	1.66351065943e+12	1.22141865063e+12	2.80088719251e+12	2.25015609403e+12	1.07095970413e+12	1.2735551462e+12	2.60279785631e+12	1.77574335432e+12	1.47423984701e+12	1.50269371484e+12	3.3603719223e+12	7.01313080072e+12	6.42172278738e+12	3.89219919157e+12	8.77231002387e+12	7.15669531555e+12	2.17609881838e+12	3.44907961249e+12	9.62170090475e+12	5.8998197667e+12	3.92304210765e+12	3.68606781752e+12	0.00182044656927	0.000389438445244	0.001009567647	0.00653216636408	0.000319485849093	0.00290100532161	0.00114127679631	0.00160237060868	0.00019345884248	0.000381306241798	0.00133547497611	0.00186158245916	-0.008435478821101575	0.0	0.0	0.0	0.003995021125595942	0.0	0.0	0.0	0.0035468800375636792	-357347294.0388807	-6590143.410528831	-8733264.645550366	-6590137.449446981	1854.8817649216526	604353.7274521362	-8733233.49706292	604372.2736489109	-947.4194007137619	0.00814173177289	357851376.1
1088	n/a	n/a	1	1	8.0	8.0	0.5	0.9912	3.89635155737e-20	0.0	9.14795583035e-20	1.00421682149	0.0	-1.08420217249e-19	-1.25360876194e-19	1.00374262227	-360899579.13	-6718823.39959	-8564635.57468	-6807052.95488	1809.39811184	523299.655643	-8672983.08648	523066.446967	-897.366870603	1.16587864745e+12	2.55525011503e+12	1.67053782471e+12	1.22742451891e+12	2.81366726015e+12	2.25898151873e+12	1.07655695275e+12	1.27989207272e+12	2.61306108083e+12	1.78422712916e+12	1.48140488521e+12	1.51022727784e+12	3.38298705894e+12	7.06383663591e+12	6.45991599709e+12	3.91797479144e+12	8.82236787919e+12	7.19887875046e+12	2.19197030851e+12	3.47301445681e+12	9.67294321799e+12	5.9361640294e+12	3.94917248277e+12	3.71200026509e+12	0.0018233028349	0.000391782986448	0.00101200051837	0.00656075611935	0.000320122571703	0.00290303179133	0.0011524983775	0.0016128547641	0.000193628668126	0.000381516138948	0.00134477926318	0.00186686962816	-0.008838948667204392	0.0	0.0	0.0	0.0042079556134016404	0.0	0.0	0.0	0.003735636084947874	-358044096.63801175	-6753199.296450026	-8604390.32346879	-6753194.702726996	1818.655637923381	525728.6727529457	-8604361.362352598	525742.6414675097	-901.5322077269359	0.00854484872414	358546587.723
1092	n/a	n/a	1	1	8.0	8.0	0.5	0.9908	-1.45689666928e-19	0.0	1.21972744405e-19	1.00443038923	0.0	-2.03287907341e-20	-4.03187682893e-19	1.00393256118	-361743625.036	-6866896.31085	-8436684.63399	-6961359.32711	1346.42444244	460278.648204	-8548482.35565	460059.774357	-885.121222802	1.17196851164e+12	2.57025917473e+12	1.67758629035e+12	1.23346220107e+12	2.82651033465e+12	2.26782024096e+12	1.08210924073e+12	1.28629029371e+12	2.62359103841e+12	1.79282076339e+12	1.48857086407e+12	1.51773023616e+12	3.40559209455e+12	7.11476410782e+12	6.49826141744e+12	3.943823992e+12	8.87249948565e+12	7.24108238995e+12	2.20779073537e+12	3.49708127713e+12	9.72409679276e+12	5.97273258056e+12	3.97538143643e+12	3.7379523738e+12	0.00182614304528	0.000394114356135	0.00101436374917	0.00658915045644	0.000320791730233	0.00290500106552	0.00116359296989	0.00162333736835	0.000193798413697	0.00038172749019	0.00135393268519	0.00187213299396	-0.009242581366932545	0.0	0.0	0.0	0.004420603946732558	0.0	0.0	0.0	0.003924848874080673	-358737272.8138417	-6903509.892823809	-8477464.37728142	-6903505.375764715	1353.6034385196288	462503.4611406672	-8477438.259369293	462512.76556274417	-889.3995640952415	0.00894811743279	359237826.48
1096	n/a	n/a	1	1	8.0	8.0	0.5	0.9904	-1.65171424715e-19	0.0	-7.11507675694e-20	1.00464385405	0.0	1.69406589451e-20	9.24959978402e-19	1.00412286607	-362581562.232	-7003513.63234	-8303738.01377	-7104233.23374	873.935925287	400814.594483	-8418766.58164	400624.237581	-297.47135916	1.17796237365e+12	2.5855288693e+12	1.68464718397e+12	1.23953814652e+12	2.83940619948e+12	2.27666897031e+12	1.08762079834e+12	1.29271641311e+12	2.63426222057e+12	1.80169404312e+12	1.49574469752e+12	1.52515916403e+12	3.4281881005e+12	7.1660053721e+12	6.53668988793e+12	3.96977912118e+12	8.92270139186e+12	7.28335026617e+12	2.22357968789e+12	3.5212364831e+12	9.77516729934e+12	6.00948715917e+12	4.00165899978e+12	3.76392009817e+12	0.00182896093811	0.000396433659699	0.00101667506677	0.00661739095189	0.000321487199644	0.00290694099239	0.00117451046034	0.00163386147063	0.000193967998751	0.000381940056786	0.00136293563032	0.00187737234615	-0.00964637705180545	0.0	0.0	0.0	0.004633104626104563	0.0	0.0	0.0	0.004114390345881764	-359423713.60809255	-7042364.3383649215	-8345471.437689563	-7042360.001678826	878.7839243772227	402829.0324815216	-8345444.622571879	402846.6269840627	-298.9664085359755	0.00935154628768	359921971.744
1100	n/a	n/a	1	1	8.0	8.0	0.5	0.99	2.34628126389e-19	0.0	7.11507675694e-20	1.0048573742	0.0	2.20228566286e-19	4.23516473627e-19	1.00431336849	-363417178.071	-7138024.65141	-8164649.65057	-7245141.86533	757.341258733	340628.124008	-8282677.33825	340456.735002	-106.167941289	1.1839360483e+12	2.60107883366e+12	1.69171666401e+12	1.24566910361e+12	2.85235277241e+12	2.28551666689e+12	1.0931007513e+12	1.29912766684e+12	2.64496289735e+12	1.81090866201e+12	1.50297403993e+12	1.53254217389e+12	3.45075933116e+12	7.21759624007e+12	6.57517271803e+12	3.99590721729e+12	8.97299034036e+12	7.32565540195e+12	2.23937552298e+12	3.54541339508e+12	9.82615443275e+12	6.04634013341e+12	4.02804502391e+12	3.78995456216e+12	0.00183175125376	0.000398749282104	0.00101895441707	0.00664547860921	0.00032220169857	0.00290887412986	0.00118519620924	0.00164446003111	0.00019413772936	0.000382154199829	0.00137185429054	0.00188259130725	-0.01005033585350145	0.0	0.0	0.0	0.004845615221074372	0.0	0.0	0.0	0.004304092580180474	-360107182.91784656	-7179159.54992781	-8207255.149744431	-7179153.282771952	761.7056532738867	342405.6199052303	-8207238.906885083	342418.7138305889	-106.72195625945712	0.00975513791513	360602923.399
1104	n/a	n/a	1	1	8.0	8.0	0.5	0.9904	9.14795583035e-20	0.0	5.08219768353e-20	1.00473843448	0.0	-6.43745039913e-20	1.13163601753e-18	1.00419991721	-294078794.645	-6668403.23388	-8622342.75647	-6764938.50255	-14127.1913726	-960286.272723	-8742519.32443	-959779.515802	4558.62185397	1.18393929597e+12	2.60109047912e+12	1.69171774889e+12	1.24567258738e+12	2.85235529417e+12	2.28551793501e+12	1.09310367979e+12	1.29912913417e+12	2.64496756565e+12	1.81091507625e+12	1.50298043015e+12	1.53255372299e+12	3.45076269709e+12	7.21761843965e+12	6.57517581363e+12	3.99591909502e+12	8.97299544812e+12	7.32565821705e+12	2.23938421066e+12	3.54541497072e+12	9.82616325616e+12	6.0463468172e+12	4.02805359371e+12	3.78996583243e+12	0.00183175218817	0.000398749680718	0.00101895531813	0.00664548403373	0.000322202594094	0.0029088759067	0.00118519848281	0.00164446109655	0.000194137865218	0.00038215599366	0.00137185668233	0.00188259173451	-0.00964637705180545	0.0	0.0	0.0	0.004727243437429873	0.0	0.0	0.0	0.004191122174728601	-291467752.85446435	-6704880.479015723	-8664861.705013549	-6704874.541930588	-14204.469396244313	-965021.6867247629	-8664896.98740224	-965029.6651175482	4581.101568997915	0.00940879938995	292084827.942
1108	n/a	n/a	1	1	8.0	8.0	0.5	0.9908	1.25360876194e-19	0.0	-3.38813178902e-21	1.00461974677	0.0	-6.77626357803e-20	-1.01643953671e-20	1.00408620047	-224625623.047	-6201338.2937	-9074790.97474	-6287820.67717	13037.8848816	-2259098.90586	-9196481.2779	-2257903.41819	7362.03888387	1.18393929597e+12	2.60109047915e+12	1.69171774889e+12	1.24567258738e+12	2.85235529418e+12	2.28551793501e+12	1.09310367979e+12	1.29912913417e+12	2.64496786879e+12	1.81091507647e+12	1.50298043031e+12	1.53255372552e+12	3.45076269709e+12	7.21761843971e+12	6.57517581363e+12	3.99591909538e+12	8.97299544812e+12	7.32565821705e+12	2.23938421067e+12	3.54541497072e+12	9.82616330823e+12	6.04634681721e+12	4.0280535938e+12	3.78996583497e+12	0.00183175218817	0.000398749680718	0.00101895531813	0.00664548403374	0.000322202594094	0.00290887590671	0.00118519848281	0.00164446109676	0.000194137865218	0.000382155994358	0.00137185668237	0.00188259173451	-0.009242581366932545	0.0	0.0	0.0	0.004609108491410126	0.0	0.0	0.0	0.004077874625865003	-222682755.1003899	-6233449.237816111	-9116936.33686683	-6233435.050623959	13105.39592083014	-2269590.667238616	-9116937.597824404	-2269594.9929835787	7396.229841613948	0.00906257345359	223547648.352
