 Lammps data file for nanotube
 
        9216 atoms
           1 atom types
 
  -33.66221       67.32442     xlo xhi
  -26.75140       60.75663     ylo yhi
  -80.00000       80.00000     zlo zhi
 
  Atoms
 
  710    1 -24.079  -8.960   3.509
  711    1 -24.459  -9.494   4.727
  712    1 -24.822 -10.848   4.727
  713    1 -24.913 -11.543   5.936
  714    1 -24.913 -12.943   5.936
  715    1 -24.822 -13.638   7.145
  716    1 -24.459 -14.990   7.145
  717    1 -24.191 -15.638   5.936
  718    1 -23.491 -16.852   5.936
  719    1 -23.064 -17.408   7.145
  720    1 -22.074 -18.398   7.145
  721    1 -21.517 -18.825   5.936
  722    1 -20.304 -19.525   5.936
  723    1 -19.656 -19.793   7.145
  724    1 -18.303 -20.155   7.145
  725    1 -17.608 -20.247   5.936
  726    1 -16.208 -20.247   5.936
  727    1 -15.512 -20.155   7.145
  728    1 -14.159 -19.793   7.145
  729    1 -13.511 -19.525   5.936
  730    1 -12.298 -18.825   5.936
  731    1 -11.742 -18.398   7.145
  732    1 -10.752 -17.408   7.145
  733    1 -10.325 -16.852   5.936
  734    1  -9.624 -15.638   5.936
  735    1  -9.356 -14.990   7.145
  736    1  -8.993 -13.638   7.145
  737    1  -8.902 -12.943   5.936
  738    1  -8.902 -11.543   5.936
  739    1  -8.993 -10.848   7.145
  740    1  -9.356  -9.494   7.145
  741    1  -9.624  -8.846   5.936
  742    1 -10.325  -7.634   5.936
  743    1 -10.752  -7.078   7.145
  744    1 -11.742  -6.088   7.145
  745    1 -12.298  -5.661   5.936
  746    1 -13.511  -4.961   5.936
  747    1 -14.159  -4.692   7.145
  748    1 -15.512  -4.330   7.145
  749    1 -16.208  -4.239   5.936
  750    1 -17.608  -4.239   5.936
  751    1 -18.303  -4.330   7.145
  752    1 -19.656  -4.693   7.145
  753    1 -20.304  -4.961   5.936
  754    1 -21.517  -5.661   5.936
  755    1 -22.074  -6.088   7.145
  756    1 -23.064  -7.078   7.145
  757    1 -23.491  -7.634   5.936
  758    1 -24.191  -8.847   5.936
  759    1 -24.459  -9.494   7.145
  760    1 -24.822 -10.848   7.145
  761    1 -24.913 -11.543   8.354
  762    1 -24.913 -12.943   8.354
  763    1 -24.822 -13.638   9.563
  764    1 -24.459 -14.990   9.563
  765    1 -24.191 -15.638   8.354
  766    1 -23.491 -16.852   8.354
  767    1 -23.064 -17.408   9.563
  768    1 -22.074 -18.398   9.563
  769    1 -21.517 -18.825   8.354
  770    1 -20.304 -19.525   8.354
  771    1 -19.656 -19.793   9.563
  772    1 -18.303 -20.155   9.563
  773    1 -17.608 -20.247   8.354
  774    1 -16.208 -20.247   8.354
  775    1 -15.512 -20.155   9.563
  776    1 -14.159 -19.793   9.563
  777    1 -13.511 -19.525   8.354
  778    1 -12.298 -18.825   8.354
  779    1 -11.742 -18.398   9.563
  780    1 -10.752 -17.408   9.563
  781    1 -10.325 -16.852   8.354
  782    1  -9.624 -15.638   8.354
  783    1  -9.356 -14.990   9.563
  784    1  -8.993 -13.638   9.563
  785    1  -8.902 -12.943   8.354
  786    1  -8.902 -11.543   8.354
  787    1  -8.993 -10.848   9.563
  788    1  -9.356  -9.494   9.563
  789    1  -9.624  -8.846   8.354
  790    1 -10.325  -7.634   8.354
  791    1 -10.752  -7.078   9.563
  792    1 -11.742  -6.088   9.563
  793    1 -12.298  -5.661   8.354
  794    1 -13.511  -4.961   8.354
  795    1 -14.159  -4.692   9.563
  796    1 -15.512  -4.330   9.563
  797    1 -16.208  -4.239   8.354
  798    1 -17.608  -4.239   8.354
  799    1 -18.303  -4.330   9.563
  800    1 -19.656  -4.693   9.563
  801    1 -20.304  -4.961   8.354
  802    1 -21.517  -5.661   8.354
  803    1 -22.074  -6.088   9.563
  804    1 -23.064  -7.078   9.563
  805    1 -23.491  -7.634   8.354
  806    1 -24.191  -8.847   8.354
  807    1 -24.459  -9.494   9.563
  808    1 -24.822 -10.848   9.563
  809    1 -24.913 -11.543  10.771
  810    1 -24.913 -12.943  10.771
  811    1 -24.822 -13.638  11.981
  812    1 -24.459 -14.990  11.981
  813    1 -24.191 -15.638  10.771
  814    1 -23.491 -16.852  10.771
  815    1 -23.064 -17.408  11.981
  816    1 -22.074 -18.398  11.981
  817    1 -21.517 -18.825  10.771
  818    1 -20.304 -19.525  10.771
  819    1 -19.656 -19.793  11.981
  820    1 -18.303 -20.155  11.981
  821    1 -17.608 -20.247  10.771
  822    1 -16.208 -20.247  10.771
  823    1 -15.512 -20.155  11.981
  824    1 -14.159 -19.793  11.981
  825    1 -13.511 -19.525  10.771
  826    1 -12.298 -18.825  10.771
  827    1 -11.742 -18.398  11.981
  828    1 -10.752 -17.408  11.981
  829    1 -10.325 -16.852  10.771
  830    1  -9.624 -15.638  10.771
  831    1  -9.356 -14.990  11.981
  832    1  -8.993 -13.638  11.981
  833    1  -8.902 -12.943  10.771
  834    1  -8.902 -11.543  10.771
  835    1  -8.993 -10.848  11.981
  836    1  -9.356  -9.494  11.981
  837    1  -9.624  -8.846  10.771
  838    1 -10.325  -7.634  10.771
  839    1 -10.752  -7.078  11.981
  840    1 -11.742  -6.088  11.981
  841    1 -12.298  -5.661  10.771
  842    1 -13.511  -4.961  10.771
  843    1 -14.159  -4.692  11.981
  844    1 -15.512  -4.330  11.981
  845    1 -16.208  -4.239  10.771
  846    1 -17.608  -4.239  10.771
  847    1 -18.303  -4.330  11.981
  848    1 -19.656  -4.693  11.981
  849    1 -20.304  -4.961  10.771
  850    1 -21.517  -5.661  10.771
  851    1 -22.074  -6.088  11.981
  852    1 -23.064  -7.078  11.981
  853    1 -23.491  -7.634  10.771
  854    1 -24.191  -8.847  10.771
  855    1 -24.459  -9.494  11.981
  856    1 -24.822 -10.848  11.981
  857    1 -24.913 -11.543  13.189
  858    1 -24.913 -12.943  13.189
  859    1 -24.822 -13.638  14.398
  860    1 -24.459 -14.990  14.398
  861    1 -24.191 -15.638  13.189
  862    1 -23.491 -16.852  13.189
  863    1 -23.064 -17.408  14.398
  864    1 -22.074 -18.398  14.398
  865    1 -21.517 -18.825  13.189
  866    1 -20.304 -19.525  13.189
  867    1 -19.656 -19.793  14.398
  868    1 -18.303 -20.155  14.398
  869    1 -17.608 -20.247  13.189
  870    1 -16.208 -20.247  13.189
  871    1 -15.512 -20.155  14.398
  872    1 -14.159 -19.793  14.398
  873    1 -13.511 -19.525  13.189
  874    1 -12.298 -18.825  13.189
  875    1 -11.742 -18.398  14.398
  876    1 -10.752 -17.408  14.398
  877    1 -10.325 -16.852  13.189
  878    1  -9.624 -15.638  13.189
  879    1  -9.356 -14.990  14.398
  880    1  -8.993 -13.638  14.398
  881    1  -8.902 -12.943  13.189
  882    1  -8.902 -11.543  13.189
  883    1  -8.993 -10.848  14.398
  884    1  -9.356  -9.494  14.398
  885    1  -9.624  -8.846  13.189
  886    1 -10.325  -7.634  13.189
  887    1 -10.752  -7.078  14.398
  888    1 -11.742  -6.088  14.398
  889    1 -12.298  -5.661  13.189
  890    1 -13.511  -4.961  13.189
  891    1 -14.159  -4.692  14.398
  892    1 -15.512  -4.330  14.398
  893    1 -16.208  -4.239  13.189
  894    1 -17.608  -4.239  13.189
  895    1 -18.303  -4.330  14.398
  896    1 -19.656  -4.693  14.398
  897    1 -20.304  -4.961  13.189
  898    1 -21.517  -5.661  13.189
  899    1 -22.074  -6.088  14.398
  900    1 -23.064  -7.078  14.398
  901    1 -23.491  -7.634  13.189
  902    1 -24.191  -8.847  13.189
  903    1 -24.459  -9.494  14.398
  904    1 -24.822 -10.848  14.398
  905    1 -24.913 -11.543  15.607
  906    1 -24.913 -12.943  15.607
  907    1 -24.822 -13.638  16.816
  908    1 -24.459 -14.990  16.816
  909    1 -24.191 -15.638  15.607
  910    1 -23.491 -16.852  15.607
  911    1 -23.064 -17.408  16.816
  912    1 -22.074 -18.398  16.816
  913    1 -21.517 -18.825  15.607
  914    1 -20.304 -19.525  15.607
  915    1 -19.656 -19.793  16.816
  916    1 -18.303 -20.155  16.816
  917    1 -17.608 -20.247  15.607
  918    1 -16.208 -20.247  15.607
  919    1 -15.512 -20.155  16.816
  920    1 -14.159 -19.793  16.816
  921    1 -13.511 -19.525  15.607
  922    1 -12.298 -18.825  15.607
  923    1 -11.742 -18.398  16.816
  924    1 -10.752 -17.408  16.816
  925    1 -10.325 -16.852  15.607
  926    1  -9.624 -15.638  15.607
  927    1  -9.356 -14.990  16.816
  928    1  -8.993 -13.638  16.816
  929    1  -8.902 -12.943  15.607
  930    1  -8.902 -11.543  15.607
  931    1  -8.993 -10.848  16.816
  932    1  -9.356  -9.494  16.816
  933    1  -9.624  -8.846  15.607
  934    1 -10.325  -7.634  15.607
  935    1 -10.752  -7.078  16.816
  936    1 -11.742  -6.088  16.816
  937    1 -12.298  -5.661  15.607
  938    1 -13.511  -4.961  15.607
  939    1 -14.159  -4.692  16.816
  940    1 -15.512  -4.330  16.816
  941    1 -16.208  -4.239  15.607
  942    1 -17.608  -4.239  15.607
  943    1 -18.303  -4.330  16.816
  944    1 -19.656  -4.693  16.816
  945    1 -20.304  -4.961  15.607
  946    1 -21.517  -5.661  15.607
  947    1 -22.074  -6.088  16.816
  948    1 -23.064  -7.078  16.816
  949    1 -23.491  -7.634  15.607
  950    1 -24.191  -8.847  15.607
  951    1 -24.459  -9.494  16.816
  952    1 -24.822 -10.848  16.816
  953    1 -24.993 -11.571  17.936
  954    1 -24.978 -12.926  17.935
  955    1 -24.942 -13.567  19.133
  956    1 -24.346 -14.783  19.160
  957    1 -24.103 -15.539  18.023
  958    1 -23.412 -16.718  18.044
  959    1 -22.929 -17.099  19.309
  960    1 -21.796 -17.933  19.251
  961    1 -21.368 -18.565  18.046
  962    1 -20.132 -19.260  18.050
  963    1 -19.367 -19.308  19.269
  964    1 -18.084 -19.878  19.297
  965    1 -17.544 -20.107  18.024
  966    1 -16.163 -20.135  18.017
  967    1 -15.372 -19.953  19.153
  968    1 -14.013 -19.853  19.111
  969    1 -13.426 -19.606  17.915
  970    1 -12.219 -18.984  17.933
  971    1 -11.688 -18.591  19.114
  972    1 -10.932 -17.461  19.156
  973    1 -10.412 -16.867  18.038
  974    1  -9.691 -15.671  18.036
  975    1  -9.666 -15.058  19.284
  976    1  -9.473 -13.668  19.234
  977    1  -9.166 -12.958  18.052
  978    1  -9.178 -11.546  18.054
  979    1  -9.510 -10.849  19.249
  980    1  -9.702  -9.467  19.301
  981    1  -9.752  -8.849  18.041
  982    1 -10.448  -7.654  18.022
  983    1 -10.966  -7.057  19.154
  984    1 -11.733  -5.938  19.122
  985    1 -12.261  -5.572  17.924
  986    1 -13.433  -4.888  17.925
  987    1 -14.034  -4.634  19.117
  988    1 -15.377  -4.521  19.156
  989    1 -16.165  -4.363  18.013
  990    1 -17.557  -4.342  18.010
  991    1 -18.125  -4.591  19.284
  992    1 -19.406  -5.129  19.256
  993    1 -20.179  -5.206  18.056
  994    1 -21.413  -5.891  18.059
  995    1 -21.858  -6.524  19.257
  996    1 -22.942  -7.363  19.304
  997    1 -23.431  -7.721  18.037
  998    1 -24.124  -8.927  18.014
  999    1 -24.391  -9.674  19.159
 1000    1 -24.938 -10.910  19.126
 1001    1 -25.436 -11.556  20.232
 1002    1 -25.419 -12.913  20.235
 1003    1 -24.265 -15.354  20.404
 1004    1 -23.551 -16.538  20.482
 1005    1 -21.150 -18.204  20.450
 1006    1 -19.905 -18.910  20.474
 1007    1 -17.286 -20.130  20.469
 1008    1 -15.895 -20.128  20.405
 1009    1 -13.200 -19.976  20.214
 1010    1 -12.032 -19.314  20.231
 1011    1 -10.586 -17.052  20.407
 1012    1  -9.863 -15.868  20.475
 1013    1  -9.564 -12.965  20.436
 1014    1  -9.591 -11.547  20.463
 1015    1  -9.887  -8.635  20.481
 1016    1 -10.588  -7.432  20.430
 1017    1 -12.042  -5.182  20.220
 1018    1 -13.204  -4.513  20.221
 1019    1 -15.885  -4.366  20.403
 1020    1 -17.282  -4.345  20.448
 1021    1 -19.968  -5.552  20.457
 1022    1 -21.207  -6.252  20.465
 1023    1 -23.579  -7.952  20.475
 1024    1 -24.285  -9.148  20.415
 1025    1 -33.738   2.353   0.000
 1026    1 -32.336   2.353   0.000
 1027    1 -31.635   3.568   0.000
 1028    1 -30.232   3.568   0.000
 1029    1 -33.738   4.782   0.000
 1030    1 -32.336   4.782   0.000
 1031    1 -31.635   5.997   0.000
 1032    1 -30.232   5.997   0.000
 1033    1 -33.738   7.211   0.000
 1034    1 -32.336   7.211   0.000
 1035    1 -31.635   8.425   0.000
 1036    1 -30.232   8.425   0.000
 1037    1 -33.738   9.640   0.000
 1038    1 -32.336   9.640   0.000
 1039    1 -31.635  10.855   0.000
 1040    1 -30.232  10.855   0.000
 1041    1 -33.738  12.069   0.000
 1042    1 -32.336  12.069   0.000
 1043    1 -31.635  13.283   0.000
 1044    1 -30.232  13.283   0.000
 1045    1 -33.738  14.498   0.000
 1046    1 -32.336  14.498   0.000
 1047    1 -31.635  15.712   0.000
 1048    1 -30.232  15.712   0.000
 1049    1 -33.738  16.927   0.000
 1050    1 -32.336  16.927   0.000
 1051    1 -31.635  18.142   0.000
 1052    1 -30.232  18.142   0.000
 1053    1 -33.738  19.356   0.000
 1054    1 -32.336  19.356   0.000
 1055    1 -31.635  20.570   0.000
 1056    1 -30.232  20.570   0.000
 1057    1 -33.738  21.784   0.000
 1058    1 -32.336  21.784   0.000
 1059    1 -31.635  22.999   0.000
 1060    1 -30.232  22.999   0.000
 1061    1 -33.738  24.214   0.000
 1062    1 -32.336  24.214   0.000
 1063    1 -31.635  25.428   0.000
 1064    1 -30.232  25.428   0.000
 1065    1 -33.738  26.643   0.000
 1066    1 -32.336  26.643   0.000
 1067    1 -31.635  27.857   0.000
 1068    1 -30.232  27.857   0.000
 1069    1 -33.738  29.071   0.000
 1070    1 -32.336  29.071   0.000
 1071    1 -31.635  30.287   0.000
 1072    1 -30.232  30.287   0.000
 1073    1 -29.531   2.353   0.000
 1074    1 -28.129   2.353   0.000
 1075    1 -27.427   3.568   0.000
 1076    1 -26.024   3.568   0.000
 1077    1 -29.531   4.782   0.000
 1078    1 -28.129   4.782   0.000
 1079    1 -27.427   5.997   0.000
 1080    1 -26.024   5.997   0.000
 1081    1 -29.531   7.211   0.000
 1082    1 -28.129   7.211   0.000
 1083    1 -27.427   8.425   0.000
 1084    1 -26.024   8.425   0.000
 1085    1 -29.531   9.640   0.000
 1086    1 -28.129   9.640   0.000
 1087    1 -27.427  10.855   0.000
 1088    1 -26.052  10.811  -0.086
 1089    1 -29.531  12.069   0.000
 1090    1 -28.129  12.069   0.000
 1091    1 -27.427  13.283   0.000
 1092    1 -26.052  13.180  -0.221
 1093    1 -29.531  14.498   0.000
 1094    1 -28.129  14.498   0.000
 1095    1 -27.392  15.680   0.039
 1096    1 -26.021  15.464   0.339
 1097    1 -29.531  16.927   0.000
 1098    1 -28.129  16.927   0.000
 1099    1 -27.379  18.171  -0.007
 1100    1 -25.995  18.385   0.317
 1101    1 -29.531  19.356   0.000
 1102    1 -28.129  19.356   0.000
 1103    1 -27.427  20.570   0.000
 1104    1 -26.047  20.672  -0.249
 1105    1 -29.531  21.784   0.000
 1106    1 -28.129  21.784   0.000
 1107    1 -27.427  22.999   0.000
 1108    1 -26.056  23.048  -0.161
 1109    1 -29.531  24.214   0.000
 1110    1 -28.129  24.214   0.000
 1111    1 -27.427  25.428   0.000
 1112    1 -26.024  25.428   0.000
 1113    1 -29.531  26.643   0.000
 1114    1 -28.129  26.643   0.000
 1115    1 -27.427  27.857   0.000
 1116    1 -26.024  27.857   0.000
 1117    1 -29.531  29.071   0.000
 1118    1 -28.129  29.071   0.000
 1119    1 -27.427  30.287   0.000
 1120    1 -26.024  30.287   0.000
 1121    1 -25.323   2.353   0.000
 1122    1 -23.921   2.353   0.000
 1123    1 -23.220   3.568   0.000
 1124    1 -21.816   3.568   0.000
 1125    1 -25.323   4.782   0.000
 1126    1 -23.921   4.782   0.000
 1127    1 -23.220   5.997   0.000
 1128    1 -21.816   5.997   0.000
 1129    1 -25.323   7.211   0.000
 1130    1 -23.921   7.211   0.000
 1131    1 -23.263   8.383  -0.361
 1132    1 -21.902   8.314  -0.631
 1133    1 -25.323   9.640   0.000
 1134    1 -23.964   9.583  -0.271
 1135    1 -23.248  10.772  -0.298
 1136    1 -21.872  10.653  -0.122
 1137    1 -25.355  11.974  -0.303
 1138    1 -23.980  11.909  -0.015
 1139    1 -25.311  14.251   0.199
 1140    1 -25.277  19.617   0.211
 1141    1 -25.345  21.866  -0.358
 1142    1 -23.953  21.971  -0.043
 1143    1 -23.235  23.115  -0.343
 1144    1 -21.871  23.211  -0.150
 1145    1 -25.323  24.214   0.000
 1146    1 -23.950  24.294  -0.315
 1147    1 -23.237  25.503  -0.368
 1148    1 -21.867  25.553  -0.669
 1149    1 -25.323  26.643   0.000
 1150    1 -23.921  26.643   0.000
 1151    1 -23.220  27.857   0.000
 1152    1 -21.816  27.857   0.000
 1153    1 -25.323  29.071   0.000
 1154    1 -23.921  29.071   0.000
 1155    1 -23.220  30.287   0.000
 1156    1 -21.816  30.287   0.000
 1157    1 -21.115   2.353   0.000
 1158    1 -19.713   2.353   0.000
 1159    1 -19.012   3.568   0.000
 1160    1 -17.609   3.568   0.000
 1161    1 -21.115   4.782   0.000
 1162    1 -19.713   4.782   0.000
 1163    1 -19.012   5.997   0.000
 1164    1 -17.639   5.947  -0.145
 1165    1 -21.161   7.154  -0.361
 1166    1 -19.753   7.153  -0.303
 1167    1 -19.090   8.361  -0.362
 1168    1 -17.751   8.306  -0.049
 1169    1 -21.193   9.536  -0.754
 1170    1 -19.880   9.488  -0.144
 1171    1 -21.163  24.333  -0.748
 1172    1 -19.855  24.372  -0.135
 1173    1 -19.092  25.497  -0.321
 1174    1 -17.748  25.549   0.007
 1175    1 -21.143  26.701  -0.363
 1176    1 -19.758  26.708  -0.300
 1177    1 -19.012  27.857   0.000
 1178    1 -17.640  27.908  -0.091
 1179    1 -21.115  29.071   0.000
 1180    1 -19.713  29.071   0.000
 1181    1 -19.012  30.287   0.000
 1182    1 -17.609  30.287   0.000
 1183    1 -16.908   2.353   0.000
 1184    1 -15.505   2.353   0.000
 1185    1 -14.804   3.568   0.000
 1186    1 -13.401   3.568   0.000
 1187    1 -16.908   4.782   0.000
 1188    1 -15.505   4.782   0.000
 1189    1 -14.804   5.997   0.000
 1190    1 -13.401   5.997   0.000
 1191    1 -16.975   7.137  -0.324
 1192    1 -15.583   7.134  -0.237
 1193    1 -15.041   8.320   0.168
 1194    1 -13.627   8.320   0.321
 1195    1 -15.034  25.513   0.219
 1196    1 -13.638  25.518   0.344
 1197    1 -16.987  26.701  -0.298
 1198    1 -15.602  26.713  -0.233
 1199    1 -14.804  27.857   0.000
 1200    1 -13.401  27.857   0.000
 1201    1 -16.908  29.071   0.000
 1202    1 -15.505  29.071   0.000
 1203    1 -14.804  30.287   0.000
 1204    1 -13.401  30.287   0.000
 1205    1 -12.700   2.353   0.000
 1206    1 -11.298   2.353   0.000
 1207    1 -10.596   3.568   0.000
 1208    1  -9.193   3.568   0.000
 1209    1 -12.700   4.782   0.000
 1210    1 -11.298   4.782   0.000
 1211    1 -10.596   5.997   0.000
 1212    1  -9.193   5.997   0.000
 1213    1 -12.745   7.236   0.039
 1214    1 -11.298   7.211   0.000
 1215    1 -10.596   8.478   0.024
 1216    1  -9.193   8.425   0.000
 1217    1 -11.108   9.784   0.324
 1218    1 -10.412  11.024   0.185
 1219    1  -9.088  10.891  -0.225
 1220    1  -9.007  13.321  -0.028
 1221    1  -9.001  15.775  -0.144
 1222    1  -8.996  18.085  -0.128
 1223    1  -9.005  20.524  -0.020
 1224    1 -10.384  22.833   0.207
 1225    1  -9.071  22.955  -0.243
 1226    1 -11.091  24.046   0.331
 1227    1 -10.596  25.373   0.041
 1228    1  -9.193  25.428   0.000
 1229    1 -12.743  26.626   0.046
 1230    1 -11.298  26.643   0.000
 1231    1 -10.596  27.857   0.000
 1232    1  -9.193  27.857   0.000
 1233    1 -12.700  29.071   0.000
 1234    1 -11.298  29.071   0.000
 1235    1 -10.596  30.287   0.000
 1236    1  -9.193  30.287   0.000
 1237    1  -8.492   2.353   0.000
 1238    1  -7.090   2.353   0.000
 1239    1  -6.388   3.568   0.000
 1240    1  -4.986   3.568   0.000
 1241    1  -8.492   4.782   0.000
 1242    1  -7.090   4.782   0.000
 1243    1  -6.388   5.997   0.000
 1244    1  -4.986   5.997   0.000
