5	header
postResults v2.0.1	Myself_tensionX.spectralOut --cr f,p --co edge_density --co dipole_density --co twin_fraction
addStrainTensors v2.0.1	Myself_tensionX.txt --left --logarithmic
addCauchy v2.0.1	Myself_tensionX.txt
addMises v2.0.1	-e ln(V) -s Cauchy Myself_tensionX.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_edge_density	2_edge_density	3_edge_density	4_edge_density	5_edge_density	6_edge_density	7_edge_density	8_edge_density	9_edge_density	10_edge_density	11_edge_density	12_edge_density	1_dipole_density	2_dipole_density	3_dipole_density	4_dipole_density	5_dipole_density	6_dipole_density	7_dipole_density	8_dipole_density	9_dipole_density	10_dipole_density	11_dipole_density	12_dipole_density	1_twin_fraction	2_twin_fraction	3_twin_fraction	4_twin_fraction	5_twin_fraction	6_twin_fraction	7_twin_fraction	8_twin_fraction	9_twin_fraction	10_twin_fraction	11_twin_fraction	12_twin_fraction	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
400	n/a	n/a	1	1	8.0	8.0	0.5	1.2	-1.35525271561e-18	0.0	-1.7889335846e-18	0.901482414372	0.0	-1.5720931501e-18	6.20705743748e-18	0.925520424756	416413924.396	5017332.4239	46804335.8685	3769330.00639	20701.3374644	12358417.9434	36098251.3548	12687618.7891	14558.7734832	3.10585639858e+12	6.2177000316e+12	5.05730175938e+12	2.34780946777e+12	6.37489694324e+12	4.71693795693e+12	3.42715522809e+12	3.8851201566e+12	5.32554737162e+12	5.28187097647e+12	3.78105910916e+12	3.6217935174e+12	8.73653830242e+12	2.08553022653e+13	1.54393026116e+13	1.00665897557e+13	2.11738250417e+13	1.75448847879e+13	8.29749126042e+12	1.0168325783e+13	2.35350443054e+13	1.68722070172e+13	1.11837103581e+13	1.39002570548e+13	0.00539488889089	0.00172407425102	0.00470679594138	0.00837759087276	0.0012891313855	0.00676174345502	0.00106641928462	0.00114380580563	0.00033935677094	0.000316018307516	0.00101098048793	0.00253557552654	0.1823215567939546	0.0	0.0	0.0	-0.10371474360390545	0.0	0.0	0.0	-0.07739907832393034	499093572.4249378	4517577.615158831	43266083.28895811	4517736.48363563	18639.366665748803	11424162.529753143	43265616.66517975	11423859.889824424	13458.178487543493	0.182552328991	505120706.099
404	n/a	n/a	1	1	8.0	8.0	0.5	1.202	9.75781955237e-19	0.0	-4.06575814682e-19	0.900566745202	0.0	1.51788304148e-18	5.20417042793e-18	0.924924624873	417535040.349	5068543.00754	47247828.0319	3797184.95441	-2174.51130331	12380334.1449	36356738.8999	12714907.6577	-6849.99478969	3.15247254806e+12	6.28827110977e+12	5.12249174412e+12	2.37064183244e+12	6.45534990913e+12	4.76889358146e+12	3.47093587295e+12	3.93152533646e+12	5.38385620983e+12	5.34538451213e+12	3.83273822793e+12	3.65773186041e+12	8.85343714874e+12	2.11177405643e+13	1.5625967496e+13	1.01947011167e+13	2.14293193956e+13	1.77332829873e+13	8.44084424679e+12	1.02929057217e+13	2.38402571641e+13	1.70746544565e+13	1.13298190602e+13	1.40835243998e+13	0.00545148366003	0.00174262876799	0.00473944885787	0.00844644097132	0.00131371462577	0.0068360272155	0.00107552134963	0.00117122731498	0.000343944954367	0.000331386879658	0.00102271951099	0.00255589354289	0.1839868361130158	0.0	0.0	0.0	-0.10473099695519905	0.0	0.0	0.0	-0.07804303141371072	501268807.0006046	4559028.699604631	43647711.22253817	4558684.153710226	-1955.9189740833492	11436996.621945964	43647831.61564656	11436744.018556014	-6328.04949794538	0.184228050773	507390095.264
408	n/a	n/a	1	1	8.0	8.0	0.5	1.204	8.94466792301e-18	0.0	1.32814766129e-18	0.89965369424	0.0	2.71050543121e-19	1.28749007983e-18	0.924330259281	418668682.599	5134250.22373	47704283.1709	3836570.06798	16211.2739229	12426548.7805	36623017.1431	12767051.5992	15807.3902817	3.19771873039e+12	6.3582217378e+12	5.18603519733e+12	2.39303677073e+12	6.53632191733e+12	4.82204574839e+12	3.51443980339e+12	3.98055437572e+12	5.44181048228e+12	5.40903041874e+12	3.88417845045e+12	3.69360492708e+12	8.97095466221e+12	2.13802206919e+13	1.58130538236e+13	1.03231969285e+13	2.16870670519e+13	1.79207830902e+13	8.58464024911e+12	1.04188681205e+13	2.41454610731e+13	1.72773782612e+13	1.14768659605e+13	1.42664633928e+13	0.00550777555574	0.00176021291127	0.00477175123409	0.00851406282227	0.00133809759329	0.00691019376808	0.00108462946224	0.00119991718847	0.000348514929946	0.000345911733367	0.00103495283587	0.00257593704705	0.18564934688662926	0.0	0.0	0.0	-0.10574537388403107	0.0	0.0	0.0	-0.07868584773671698	503463438.63556665	4613424.028403255	44040832.49357432	4613606.986318479	14566.77750166214	11472251.901461823	44040433.18839458	11471942.35827936	14593.46166177328	0.185900927237	509645137.108
412	n/a	n/a	1	1	8.0	8.0	0.5	1.206	1.68051336735e-18	0.0	-5.42101086243e-19	0.898744151754	0.0	2.54787510534e-18	-2.79182059415e-18	0.92373592515	419770169.575	5210770.57949	48154141.9593	3883431.56015	-5460.35027311	12501900.7577	36883158.2547	12848994.8272	1700.31203154	3.24131889752e+12	6.42726730119e+12	5.24836118772e+12	2.4152277356e+12	6.61775324266e+12	4.87607572674e+12	3.55739890988e+12	4.03197989639e+12	5.49890743324e+12	5.47339383191e+12	3.93538273294e+12	3.72949241463e+12	9.0889979916e+12	2.16427349231e+13	1.60004870068e+13	1.04520512832e+13	2.1947518542e+13	1.81076863057e+13	8.72868133609e+12	1.05466304129e+13	2.44491753821e+13	1.74809468733e+13	1.16248472452e+13	1.44492896296e+13	0.00556423430542	0.00177697498808	0.00480370746858	0.00858057727674	0.00136230228544	0.00698365731899	0.00109384355412	0.00122901733597	0.000353147848176	0.000359387512606	0.00104735276806	0.00259540887826	0.18730909830499368	0.0	0.0	0.0	-0.10675687705678638	0.0	0.0	0.0	-0.07932904347991825	505623978.09590054	4677424.761942748	44427335.09514423	4677693.310351786	-4901.458850799244	11534337.684970547	44426713.83810674	11533842.38549643	1568.7193109033628	0.187571013263	511901668.542
416	n/a	n/a	1	1	8.0	8.0	0.5	1.208	-5.93600689436e-18	0.0	-6.50521303491e-19	0.897839479129	0.0	1.73472347598e-18	-1.54498809579e-18	0.923140489107	420866855.36	5332863.45996	48565607.1336	3963735.17316	-13497.1850494	12566727.4679	37113242.5604	12920728.1413	-7432.40505108	3.28295846841e+12	6.49541475919e+12	5.30991966121e+12	2.43740179798e+12	6.69943874971e+12	4.92992531162e+12	3.59975582895e+12	4.08766259477e+12	5.55526139226e+12	5.53836525199e+12	3.98619244091e+12	3.76552992092e+12	9.2074773008e+12	2.19052045632e+13	1.61882533847e+13	1.05803990828e+13	2.22111927759e+13	1.82933349006e+13	8.87305077915e+12	1.06766471512e+13	2.47517264153e+13	1.76854795324e+13	1.17731355396e+13	1.46320667802e+13	0.00562050934957	0.00179316446234	0.00483533276259	0.00864577868912	0.00138638232761	0.00705696896497	0.00110313414798	0.00125757489519	0.00035786033141	0.000372367627212	0.0010598746261	0.00261401400299	0.18896609951262316	0.0	0.0	0.0	-0.10776398041219096	0.0	0.0	0.0	-0.07997384684524723	507783082.2123079	4782177.92589056	44777845.147305906	4782314.496062864	-12103.43015333547	11586614.680179952	44777763.93698886	11586499.704648599	-6852.731842387708	0.189238078505	514139858.607
420	n/a	n/a	1	1	8.0	8.0	0.5	1.21	5.77337656849e-18	0.0	1.02999206386e-18	0.896939784095	0.0	2.43945488809e-18	1.91497208715e-17	0.922543810699	421961540.464	5439672.03051	48941778.3859	4032163.70019	-10555.7060751	12596017.0385	37314570.7573	12955378.6653	-14499.5564489	3.32308914393e+12	6.56278227043e+12	5.37197280306e+12	2.46063351397e+12	6.78087557343e+12	4.98283300872e+12	3.64174788535e+12	4.14662290559e+12	5.61125882772e+12	5.60283546667e+12	4.0362697127e+12	3.80178334586e+12	9.32645699595e+12	2.21680462842e+13	1.63754357741e+13	1.07076317561e+13	2.24778356181e+13	1.84772263247e+13	9.01802966294e+12	1.08096833114e+13	2.50542428221e+13	1.78914635421e+13	1.19209223763e+13	1.48149797686e+13	0.00567615169838	0.00180894316333	0.00486654327708	0.0087094618788	0.0014100393001	0.00713169730256	0.00111241128766	0.00128511169521	0.000362619345729	0.000386781705481	0.00107225393456	0.00263179696837	0.1906203596086497	0.0	0.0	0.0	-0.10876654950555611	0.0	0.0	0.0	-0.08062041292250081	509944112.29057723	4873044.14954938	45095280.02814592	4872904.142976279	-9456.162328375933	11606053.85263442	45094976.284832045	11605871.062821781	-13359.98772237941	0.190902117465	516362931.704
424	n/a	n/a	1	1	8.0	8.0	0.5	1.212	-1.35525271561e-18	0.0	-1.5720931501e-18	0.896044324825	0.0	-2.16840434497e-18	8.78203759713e-18	0.921946662324	423047519.676	5543904.03624	49294831.6254	4098927.25743	9654.62882711	12608422.334	37497716.3614	12972116.5688	-6886.65544853	3.36225724453e+12	6.62937927271e+12	5.43449481737e+12	2.48541089776e+12	6.86225970054e+12	5.03465197659e+12	3.68357348981e+12	4.20735001751e+12	5.66725823089e+12	5.66722026002e+12	4.08585013288e+12	3.83828497088e+12	9.44625101426e+12	2.24312147491e+13	1.65620618209e+13	1.08332538212e+13	2.27470102759e+13	1.86593949718e+13	9.16374291269e+12	1.09457428021e+13	2.53570961139e+13	1.80988297532e+13	1.20687002658e+13	1.49983486832e+13	0.00573102106122	0.00182429126632	0.00489727627726	0.00877179412883	0.00143317767424	0.00720902915324	0.00112168363835	0.00131145596696	0.000367383439137	0.00040256660965	0.00108427099718	0.00264889742303	0.1922718876471227	0.0	0.0	0.0	-0.10976539756003176	0.0	0.0	0.0	-0.08126790707288711	512098923.8540342	4961434.792976416	45390950.195717774	4961750.48867673	8640.267050615112	11609904.14894283	45390976.90577037	11609203.561654862	-6341.269950057479	0.192563206313	518558913.539
428	n/a	n/a	1	1	8.0	8.0	0.5	1.214	1.95156391047e-18	0.0	6.01732205729e-18	0.895152026419	0.0	4.33680868994e-19	1.42572585682e-17	0.921350001595	424123310.561	5657932.97259	49657102.8522	4172419.05605	7812.40325446	12613715.9588	37686583.1738	12981926.3866	-2879.04730246	3.40059177668e+12	6.69532125033e+12	5.49676789184e+12	2.51139373447e+12	6.94375825919e+12	5.08540040715e+12	3.72527611209e+12	4.26844599588e+12	5.72339839397e+12	5.7327088847e+12	4.13498579777e+12	3.87517209485e+12	9.56681633652e+12	2.26946278957e+13	1.67487650242e+13	1.09576344797e+13	2.30183083237e+13	1.88400454968e+13	9.31009682234e+12	1.10840202844e+13	2.56608150919e+13	1.83069223463e+13	1.22169173024e+13	1.51820541979e+13	0.0057854430291	0.0018391655377	0.00492757428841	0.00883302552378	0.0014557758576	0.0072887196606	0.00113099099914	0.0013366885877	0.000372138700644	0.000418902682177	0.0010959402573	0.00266564821632	0.1939206926373065	0.0	0.0	0.0	-0.11076171321151357	0.0	0.0	0.0	-0.08191529147011152	514245739.91583335	5058415.162046204	45694706.48196666	5059020.9764213255	6984.596541851502	11607202.500311168	45694646.737232335	11606354.049204059	-2649.3132679360315	0.194221508484	520760392.021
432	n/a	n/a	1	1	8.0	8.0	0.5	1.216	-1.16551733542e-18	0.0	2.0057740191e-18	0.894261715457	0.0	-5.96311194867e-19	-1.46638343829e-17	0.920754982047	425181794.37	5790955.60046	50064997.8063	4259206.22918	-14938.8581068	12654585.7418	37909320.6564	13028245.1427	-15638.1380557	3.4384081655e+12	6.76054466923e+12	5.55973312168e+12	2.53796060334e+12	7.02540501396e+12	5.13529465412e+12	3.76683805099e+12	4.32908631851e+12	5.77952423151e+12	5.79944655275e+12	4.18327004367e+12	3.91293599617e+12	9.68771375592e+12	2.29574284556e+13	1.69359552953e+13	1.10811250896e+13	2.32917631405e+13	1.90197681141e+13	9.45728176605e+12	1.12239812819e+13	2.59656997827e+13	1.85155650454e+13	1.23653044445e+13	1.53662510721e+13	0.00583986464538	0.00185360048002	0.00495740645049	0.00889319349213	0.0014777936048	0.00736944863777	0.00114030018992	0.00136077232285	0.000376996077911	0.000435128665432	0.00110717338015	0.00268219859904	0.19556678354397525	0.0	0.0	0.0	-0.11175680005434963	0.0	0.0	0.0	-0.08256131281414758	516375875.811592	5172167.521644856	46040071.362028606	5172731.702009564	-13342.577985628877	11637232.720223293	46040208.951976314	11636122.09110145	-14380.925269172669	0.195877172111	522976045.404
436	n/a	n/a	1	1	8.0	8.0	0.5	1.218	5.96311194867e-19	0.0	2.60208521397e-18	0.893372977737	0.0	-2.16840434497e-19	3.93023287526e-19	0.920162235824	426239787.543	5900314.92608	50509041.0352	4328105.72016	-6968.85851087	12692723.4613	38158223.2001	13072781.8772	-10327.9384948	3.47574326457e+12	6.82502638676e+12	5.62247872002e+12	2.56469602175e+12	7.10674090385e+12	5.1850726038e+12	3.80813875275e+12	4.38906889432e+12	5.83532581707e+12	5.86741900597e+12	4.23059798085e+12	3.95260139779e+12	9.8083625918e+12	2.32181706919e+13	1.71233818439e+13	1.12044252157e+13	2.35674606557e+13	1.91988673189e+13	9.60502156988e+12	1.13653118349e+13	2.62716748494e+13	1.8724771746e+13	1.25134259602e+13	1.55510722454e+13	0.00589548512629	0.00186762568178	0.00498676782796	0.00895218656928	0.00149928936783	0.00744996403748	0.00114954640348	0.00138381213579	0.000382122575524	0.000450655623392	0.00111805226189	0.00269864960368	0.19721016928770527	0.0	0.0	0.0	-0.11275111706621559	0.0	0.0	0.0	-0.0832052811987445	518509561.26065695	5264577.201222008	46418277.738055006	5265027.488367695	-6217.989055584632	11664730.725502227	46418481.21223099	11664236.619481457	-9491.471381907184	0.197530183531	525181533.874
440	n/a	n/a	1	1	8.0	8.0	0.5	1.22	8.34835672814e-18	0.0	3.49655200627e-18	0.892485204783	0.0	2.49366499672e-18	-1.12350450124e-17	0.919572314902	427288758.107	5969297.07465	50951994.9176	4366976.86542	14040.5922174	12731700.8041	38404406.0809	13118544.3611	10206.3334244	3.51229894187e+12	6.88890648403e+12	5.68535660521e+12	2.59132549987e+12	7.18736151517e+12	5.23545539469e+12	3.84933183654e+12	4.44823292694e+12	5.8906013684e+12	5.93885326439e+12	4.27726601955e+12	3.99430118105e+12	9.92793145002e+12	2.34761582671e+13	1.73105772946e+13	1.13278878811e+13	2.38450648063e+13	1.93773504971e+13	9.75321586158e+12	1.15070613664e+13	2.6577972136e+13	1.89342829789e+13	1.2661638844e+13	1.57372689466e+13	0.00595365041134	0.00188119867799	0.00501552640873	0.00900976369471	0.00152023867068	0.0075296140583	0.00115880881014	0.00140616507118	0.000387436806439	0.000465463242778	0.00112860837214	0.00271489132176	0.19885085874516517	0.0	0.0	0.0	-0.11374534273969654	0.0	0.0	0.0	-0.08384659213350472	520636430.51080996	5320806.613401132	46795095.35453018	5321008.81242049	12515.25514514467	11692989.72722678	46794427.699032545	11693376.40962184	9373.65350635069	0.199180637838	527366356.175
444	n/a	n/a	1	1	8.0	8.0	0.5	1.222	4.66206934169e-18	0.0	-9.75781955237e-19	0.891598658029	0.0	-1.62630325873e-18	1.18720137887e-17	0.918984753673	428316176.895	6016421.11983	51409705.8928	4389849.3681	14081.9135748	12739202.2049	38660934.5775	13131644.918	12206.6391774	3.5483392983e+12	6.95237269017e+12	5.74880992883e+12	2.61802291921e+12	7.26714363525e+12	5.28623314485e+12	3.89066439111e+12	4.50681713866e+12	5.94546009977e+12	6.01161480473e+12	4.32318782804e+12	4.03721931747e+12	1.00471350564e+13	2.37325322041e+13	1.74974374164e+13	1.14511526447e+13	2.41234395731e+13	1.95551933263e+13	9.90199617137e+12	1.16492438445e+13	2.68844526248e+13	1.91436915606e+13	1.28102742419e+13	1.5925024605e+13	0.00601361384617	0.00189435702908	0.00504385806112	0.0090660913327	0.00154066611193	0.00760837936103	0.00116799094015	0.00142826734779	0.000392932152422	0.000479406631201	0.0011390019987	0.00273091788508	0.20048886074940356	0.0	0.0	0.0	-0.11473918259829384	0.0	0.0	0.0	-0.08448574689137947	522741241.44852495	5357457.257745007	47185059.529090405	5357619.983181646	12539.556088517604	11692344.936669072	47183987.032917686	11693368.029074619	11203.545833091732	0.200828570724	529548307.716
448	n/a	n/a	1	1	8.0	8.0	0.5	1.224	-3.27971157177e-18	0.0	-2.16840434497e-19	0.890713622982	0.0	-2.43945488809e-18	1.34305544117e-17	0.918399198949	429311595.498	6036022.32663	51874174.1847	4392281.17524	-8732.2923351	12720731.6356	38922248.544	13116568.2756	-12255.5887846	3.58387558256e+12	7.01546452736e+12	5.8130921834e+12	2.64562870818e+12	7.34618437237e+12	5.33677064462e+12	3.93253612184e+12	4.56436455168e+12	6.00018040749e+12	6.08521542503e+12	4.3682695095e+12	4.08051816064e+12	1.0166870913e+13	2.39877676489e+13	1.76838235791e+13	1.15741555097e+13	2.44020835631e+13	1.9731440504e+13	1.00524928539e+13	1.17918338731e+13	2.71911587313e+13	1.93532158427e+13	1.2958967769e+13	1.61136921072e+13	0.0060749396755	0.00190709213307	0.00507202940552	0.00912099274728	0.00156066779586	0.00768721344717	0.00117690901333	0.0014504766264	0.000398540194117	0.000492167203036	0.00114934713178	0.00274685790018	0.20212418409013433	0.0	0.0	0.0	-0.11573231396946021	0.0	0.0	0.0	-0.08512312564173612	524811119.1034864	5369550.403978782	47580793.83598499	5369335.520325166	-7768.109741531649	11667896.769620182	47580426.502819315	11668292.572798582	-11241.251595107791	0.202473972383	531717365.339
452	n/a	n/a	1	1	8.0	8.0	0.5	1.226	-7.50810004446e-18	0.0	1.40946282423e-18	0.889830961798	0.0	-1.46367293286e-18	-2.0057740191e-18	0.917815232419	430334104.259	6054451.70381	52340305.2017	4394542.61576	15508.5822508	12690665.3485	39182341.4314	13089964.8375	23729.7321556	3.61893844741e+12	7.07821509895e+12	5.87775090482e+12	2.67395831137e+12	7.42469650008e+12	5.38705401772e+12	3.97482120578e+12	4.62065812935e+12	6.05469499562e+12	6.15906202351e+12	4.41290695179e+12	4.12346072363e+12	1.02872815692e+13	2.42426363316e+13	1.78700245402e+13	1.16974016032e+13	2.46813151185e+13	1.99065828445e+13	1.02046201251e+13	1.19349161576e+13	2.74978781698e+13	1.95637014836e+13	1.31077876044e+13	1.63022962701e+13	0.0061367013038	0.00191950776329	0.00510009178006	0.00917474369876	0.0015804561585	0.00776626755702	0.00118552986305	0.00147281333652	0.000404092962497	0.000504026913577	0.00115966279716	0.00276271834625	0.20375683751401963	0.0	0.0	0.0	-0.11672376485909017	0.0	0.0	0.0	-0.08575918049427608	526917947.455809	5380579.9364995845	47977572.184918664	5380850.256083122	13782.448119901086	11632857.517470663	47976394.89692898	11633027.335871832	21751.782551453332	0.204116604293	533874522.03
456	n/a	n/a	1	1	8.0	8.0	0.5	1.228	-6.55942314354e-18	0.0	1.76182853029e-18	0.888950469728	0.0	-2.16840434497e-18	-9.02598308594e-18	0.917232388089	431308736.984	6090239.09791	52802454.4266	4408906.52558	-9635.30863671	12663427.8683	39439969.4562	13065581.5504	-3742.49132056	3.65374130948e+12	7.140680794e+12	5.94308578265e+12	2.70289114666e+12	7.50264319424e+12	5.43859214696e+12	4.01737041716e+12	4.67585016708e+12	6.10890130838e+12	6.23287128457e+12	4.45722274568e+12	4.1658167976e+12	1.04082641774e+13	2.44968167615e+13	1.80561972358e+13	1.18210333246e+13	2.49610936433e+13	2.00812759768e+13	1.03581188721e+13	1.20783075178e+13	2.78045591166e+13	1.97753860812e+13	1.32566917017e+13	1.64906900509e+13	0.00619915096015	0.00193169314422	0.00512797004337	0.00922752575092	0.00159992118063	0.00784572614189	0.00119389803498	0.00149511754513	0.00040959928865	0.000515018232049	0.00117002204298	0.00277844599428	0.2053868297249507	0.0	0.0	0.0	-0.11771375961202457	0.0	0.0	0.0	-0.08639441670622622	528970326.70049125	5407002.802303319	48370233.0489753	5407218.832468251	-8554.367071996716	11600463.725413246	48370393.96463104	11599813.229168447	-3428.347779001561	0.205756699817	536028363.944
460	n/a	n/a	1	1	8.0	8.0	0.5	1.23	3.7947076037e-19	0.0	-1.24683249836e-18	0.888071905261	0.0	-3.25260651746e-19	-4.67562186884e-18	0.91665161675	432318495.048	6132797.21779	53276613.2598	4428167.57664	30970.2693464	12653286.9279	39703704.2601	13060180.3724	27406.6092578	3.68834398598e+12	7.20280889208e+12	6.00890723683e+12	2.73220533874e+12	7.58004370412e+12	5.49257205168e+12	4.0595751529e+12	4.73005070644e+12	6.16293629045e+12	6.30744882556e+12	4.5011424235e+12	4.20756938998e+12	1.05297626626e+13	2.47499413155e+13	1.8241699853e+13	1.19450472141e+13	2.52416293865e+13	2.02560432586e+13	1.05116470471e+13	1.22216141826e+13	2.81123079035e+13	1.99892875554e+13	1.34057604666e+13	1.66786676194e+13	0.00626210153198	0.00194383255522	0.00515555315448	0.00927965587993	0.00161902432541	0.00792499483383	0.00120205272202	0.00151718880507	0.000415430317723	0.000525067950172	0.00118052947812	0.00279390613512	0.20701416938432612	0.0	0.0	0.0	-0.11870256487519842	0.0	0.0	0.0	-0.08702779521531699	531069519.09198266	5439377.302230949	48773437.67640613	5439658.150928313	27468.539093078398	11583775.01156371	48772900.92629627	11583498.7132143	25090.081121307703	0.207394074144	538177197.252
464	n/a	n/a	1	1	8.0	8.0	0.5	1.232	1.95156391047e-18	0.0	-1.89735380185e-18	0.887194818873	0.0	2.16840434497e-19	-1.30104260698e-17	0.91607276272	433296459.551	6167369.23292	53733031.9835	4441391.5885	28250.0883221	12625349.3971	39953638.0693	13035826.9457	23809.5622415	3.72301225131e+12	7.26479432025e+12	6.0743092025e+12	2.76190762047e+12	7.65734277028e+12	5.54855339151e+12	4.10108029045e+12	4.78358433408e+12	6.21712991725e+12	6.3831714329e+12	4.54470929787e+12	4.24876234206e+12	1.06517712826e+13	2.50023332894e+13	1.84258453396e+13	1.20694667937e+13	2.55230420732e+13	2.043143331e+13	1.06644129921e+13	1.23649044989e+13	2.84222839138e+13	2.02062670539e+13	1.35549149263e+13	1.68659075417e+13	0.00632468036563	0.00195600331828	0.00518279015036	0.0093313013564	0.00163787739513	0.00800413528272	0.00121000874485	0.00153892980659	0.000421963599792	0.000534141584427	0.00119124137062	0.00280910316793	0.208638865111328	0.0	0.0	0.0	-0.11969068282664747	0.0	0.0	0.0	-0.08765948217897904	533133745.7616944	5464611.244813709	49159973.75636668	5464747.476647186	25031.05367648588	11550843.53358256	49159489.42385902	11550423.498673927	21783.20135186366	0.209028972192	540320747.669
468	n/a	n/a	1	1	8.0	8.0	0.5	1.234	-5.42101086243e-20	0.0	5.96311194867e-19	0.886318813615	0.0	3.46944695195e-18	3.64562980498e-18	0.915496244388	434232497.432	6221033.69933	54188449.0441	4467826.65374	-8510.49671533	12591183.1447	40202371.5321	13005634.8123	-4766.38225895	3.75758458402e+12	7.32664709907e+12	6.13889471889e+12	2.79178549126e+12	7.73420934325e+12	5.60622541027e+12	4.14179080916e+12	4.83720496928e+12	6.27134413261e+12	6.46086662549e+12	4.58769070948e+12	4.28944508904e+12	1.0773933429e+13	2.52542710626e+13	1.86088284037e+13	1.21943031443e+13	2.580472703e+13	2.06078314707e+13	1.08156631917e+13	1.25089899128e+13	2.87343188357e+13	2.04263573195e+13	1.37038401359e+13	1.70525986925e+13	0.00638672469739	0.0019682705406	0.00520965694847	0.00938248735593	0.00165664210513	0.00808338085758	0.00121781392612	0.00156031864599	0.000428892541922	0.000542586032758	0.00120185813527	0.00282430586466	0.21026092548319605	0.0	0.0	0.0	-0.12067855832215443	0.0	0.0	0.0	-0.088289017128307	535150317.3700754	5506692.5192410415	49545200.84560391	5506172.075658301	-7533.263901524989	11512281.838519728	49545605.2038162	11512239.82866167	-4357.965036688992	0.210661441155	542443568.991
472	n/a	n/a	1	1	8.0	8.0	0.5	1.236	3.30681662608e-18	0.0	-2.05998412772e-18	0.885444073726	0.0	2.43945488809e-18	5.50232602536e-18	0.914922397529	435205121.702	6314344.62924	54612045.4859	4523372.12297	14028.2630422	12575530.3299	40425821.0185	12993648.2096	14322.3134889	3.79184588423e+12	7.38853965791e+12	6.20252492422e+12	2.8218841254e+12	7.81101042949e+12	5.66496945481e+12	4.18183824728e+12	4.89196535929e+12	6.32547815551e+12	6.54266457421e+12	4.62980331377e+12	4.32917316048e+12	1.08954460597e+13	2.55054013813e+13	1.87899490803e+13	1.231981765e+13	2.60868218978e+13	2.07851489844e+13	1.09650842999e+13	1.26544552074e+13	2.90481423938e+13	2.06504810464e+13	1.38521645901e+13	1.72379428291e+13	0.00644882830496	0.00198115250422	0.00523600641832	0.00943344296068	0.00167684209633	0.00816280028606	0.00122547239472	0.00158143500615	0.000436100492201	0.000550479577417	0.00121196566837	0.00283982741028	0.211880359035499	0.0	0.0	0.0	-0.12166598160133318	0.0	0.0	0.0	-0.08891602874702549	537215584.284423	5583744.675532687	49900952.67606964	5583633.732236087	12405.125736427231	11490705.727747139	49901483.17579227	11490220.80139953	13086.803126719837	0.212291302835	544561207.895
476	n/a	n/a	1	1	8.0	8.0	0.5	1.238	2.16840434497e-19	0.0	-5.14996031931e-19	0.884570476378	0.0	-7.04731412116e-19	-3.83536518517e-18	0.914350717734	436132392.244	6442425.85849	55011599.89	4603186.16196	-12662.2889802	12572673.8108	40630252.6591	12995528.8689	-8129.30282444	3.82564304728e+12	7.45032535232e+12	6.26533612239e+12	2.85240549924e+12	7.88868610284e+12	5.72423938207e+12	4.22118218216e+12	4.94719008336e+12	6.37962390507e+12	6.62777968371e+12	4.67127296791e+12	4.36791121727e+12	1.10156174496e+13	2.57553043514e+13	1.89696548378e+13	1.24465587377e+13	2.63699254973e+13	2.09630106782e+13	1.11127477157e+13	1.28016127294e+13	2.93635758966e+13	2.08790576169e+13	1.39998292727e+13	1.74217453556e+13	0.00651088004983	0.00199501965486	0.00526179067114	0.00948490786245	0.00169960260077	0.00824238588799	0.00123296856339	0.00160233103536	0.000443238121244	0.00055793981719	0.0012214956441	0.00285553674994	0.21349717426240436	0.0	0.0	0.0	-0.1226530892145261	0.0	0.0	0.0	-0.08954106369543362	539228816.968045	5691358.9148062505	50234396.68747439	5691323.718529679	-11186.101765431145	11480863.761403823	50234753.17151398	11480492.08562744	-7423.3547777577505	0.213918769388	546663407.821
480	n/a	n/a	1	1	8.0	8.0	0.5	1.24	-6.93889390391e-18	0.0	-5.69206140555e-19	0.883698358626	0.0	-5.42101086243e-19	-9.86623976962e-18	0.91378136124	437079200.262	6583382.81809	55413192.1248	4691837.66647	7071.54980769	12562716.1229	40835284.7905	12990290.3298	3707.558833	3.85938372186e+12	7.51179066178e+12	6.32749993675e+12	2.8833238129e+12	7.96736646258e+12	5.78394930694e+12	4.25986173148e+12	5.00186865578e+12	6.43468598724e+12	6.71468836618e+12	4.71255098978e+12	4.4064150758e+12	1.11347766062e+13	2.60039962316e+13	1.91486965117e+13	1.25741414241e+13	2.66543616728e+13	2.11414923187e+13	1.12587251533e+13	1.29501504345e+13	2.96802015549e+13	2.11114193604e+13	1.41470722087e+13	1.76044375958e+13	0.00657200841327	0.00200961720655	0.00528709018361	0.00953733655058	0.00172457696914	0.00832206390109	0.00124032110716	0.00162305471902	0.000449772197156	0.00056510954906	0.00123062078575	0.00287120444719	0.2151113796169455	0.0	0.0	0.0	-0.12363949784815745	0.0	0.0	0.0	-0.09016394704063235	541269799.5814961	5810120.360524224	50569357.43848567	5810274.274952547	6240.9488637394825	11464571.118487066	50569568.17244569	11464493.622776916	3383.4699042048774	0.215543650929	548757851.837
